1504231620	393.39	393.4	393.4	393.4	21.81915193	1504231620	4763	4763.01	4763.01	4763.01	2.02892132
1504231560	393.39	393.4	393.39	393.4	41.34661879	1504231560	4763.01	4763.01	4763.01	4763.01	7.70727028
1504231500	393.39	393.4	393.4	393.4	95.12500069	1504231500	4763	4763.01	4763.01	4763.01	14.56137185
1504231440	393.39	393.59	393.59	393.4	63.71423396	1504231440	4763	4770.53	4770.53	4763.01	14.01049653
1504231380	393.12	394.28	393.97	393.63	503.9498488	1504231380	4770.99	4773.91	4773.91	4770.99	11.50271444
1504231320	393.53	394.71	394.71	393.97	532.1576484	1504231320	4773.9	4773.91	4773.91	4773.91	4.30585433
1504231260	394.7	394.75	394.75	394.71	356.3497374	1504231260	4773.9	4773.91	4773.91	4773.91	5.26807312
1504231200	394.74	395.55	395.55	394.75	259.2084045	1504231200	4773.9	4773.97	4773.97	4773.9	1.22486603
1504238340	394	394.01	394.01	394.01	42.88769826	1504238340	4756.65	4756.67	4756.67	4756.66	5.1079168
1504238280	393.3	394.02	393.3	394.01	43.74204269	1504238280	4756.66	4756.67	4756.67	4756.67	3.70278206
1504238220	392.57	394.51	394.51	393.3	1242.811246	1504238220	4756.66	4756.68	4756.68	4756.67	8.75444399
1504238160	394.5	394.51	394.5	394.51	21.31169055	1504238160	4756.64	4759.2	4759.01	4756.68	11.25653316
1504238100	394.5	394.51	394.51	394.5	40.63389685	1504238100	4759.01	4759.6	4759.31	4759.01	9.2434309
1504238040	394.5	394.51	394.51	394.51	19.50509324	1504238040	4755.99	4759.49	4756	4759.3	4.84055566
1504237980	394.51	394.51	394.51	394.51	39.13989055	1504237980	4755.88	4756	4755.88	4756	3.15924327
1504237920	394.51	394.66	394.66	394.51	166.0447238	1504237920	4755.38	4755.88	4755.39	4755.88	5.08138933
1504237860	394.65	394.92	394.91	394.66	47.30422277	1504237860	4755.39	4755.39	4755.39	4755.39	2.5629252
1504237800	394.91	394.92	394.92	394.92	24.088203	1504237800	4755.38	4755.39	4755.39	4755.39	4.95274378
